0.886469408,-2.463585644,1.319946591,-1.031738891,0.372569676,-0.167816101,0.071982507,-0.666231334,0.348526993,-0.208109625,0.221881595,-0.544473724,0.745721129,-1.022876088,1.626054819,-0.833168555,0.98925393,-1.524043403,1.127018042,-0.213617484,-0.572817542,-0.221635135,-0.052214783,0.506541058,1.103995111,-1.624865056,-0.592962641,-1.223885118,1.011611415,3.264057732,-1.599261858,-0.182746923,0.364498021,1.69490343,0.730141581,-1.099950372,-0.541137327,-0.086053845,-0.625730186,1.091828795,2.203303005,0.480707967,-1.312701899,-1.249326269,-0.38185396,-0.732722597,0.048160072,1.395241028,0.525388918,1.415265028,-3.193850954,-2.397952898,-2.130390777,5.594956155,2.923454473,4.444270386,-6.754908211,-1.235084956,-2.149229907,-5.078879547,8.17534529,-5.194703855,-1.55891457,-3.072179369,0.867980448,1.546403432,0.980102532,0.25832319,-3.627539889,-2.707946637,-0.313742656,0,6,1
-1.991833397,1.208670064,8.256952329,6.11391562,-3.098222198,6.883321908,0.556546373,-0.570055617,-2.241904108,-0.710552857,0.821421378,0.749089348,2.114002087,-0.592138571,-2.203990194,-0.404158771,0.780582827,-2.233840721,1.332000771,-0.38077925,-0.258197633,2.650714073,-0.206459982,1.919342949,-1.604826824,1.938000641,1.245213162,0.157990074,-2.075250276,-2.995958067,-0.055658254,-1.989621666,-0.810499049,-7.064784483,0.638063802,12.0305885,-7.556360975,-6.082669048,-7.398497506,-8.771808661,-2.394555704,-1.670798648,-4.92138279,1.448034131,1.863966209,-6.105340538,-0.048857033,-3.238730579,-3.05940349,1.181880068,1.425831449,-0.081464165,-0.897287366,0.772416304,0.488522952,0.56634954,-2.546414153,1.780434484,0.518169861,-1.007969352,0.382370726,-0.08073412,2.719315434,-0.925303862,1.80178799,-1.096156832,-0.413962359,1.855337093,0.072778801,1.237073601,0.371440843,0,6,1
2.919986927,-2.648240051,2.676352292,1.309381439,-0.160627069,2.478211074,0.947010785,-0.498294938,-0.92510637,0.167057336,-0.35114762,-0.211564801,-0.713450187,-1.277451151,2.457781281,-0.176614848,0.75198452,0.243935537,-0.030864774,1.849117481,0.455809545,-2.684055297,1.284895149,0.715700323,2.513967705,-0.502247018,-0.435575573,0.45811661,0.789415351,1.294614889,0.041872155,-0.117402052,0.344863839,1.900373608,0.381620244,-1.279910785,1.172896954,-2.498482557,2.817132128,2.297724441,2.167003172,-4.475075896,-2.611544356,-2.742367014,3.514666238,-10.8764152,2.441119816,14.01621804,-5.732303858,2.735841944,4.157693025,-2.792510645,6.730626281,-2.941759801,-0.136699874,-0.512040346,1.766288858,-0.758455343,-0.516588917,-0.392019164,-0.7917044,1.314923267,0.111385725,-0.541567567,0.463543693,-0.082054963,-0.366168496,-0.112821407,-1.241578161,-0.901566364,-0.150077374,0,6,1
-4.088341121,4.373390808,16.76882235,11.34597539,-8.040444764,16.63232776,3.171745083,-1.689628525,-1.685863176,-0.417087588,3.343578085,4.282745643,6.224796082,1.617331188,3.272554237,5.678753478,-2.543956526,11.41827131,-1.33382728,-2.773519263,6.725619528,-5.309922896,1.571101547,-3.846174485,0.970328282,1.204086086,0.68187918,-0.78906217,1.685925388,-0.376958612,2.387682853,0.61778961,0.434415381,-0.492358275,-0.689864403,-2.360681391,3.244440881,0.39896599,3.496222054,1.322405245,-1.928086153,1.29728231,2.137794821,-1.357720078,-0.53965957,2.254623594,0.928852986,0.883731472,2.502066827,-0.979638623,-0.734798591,1.764881646,-0.958894124,-0.056310176,0.563953955,-1.042040868,-0.573422566,-1.166448278,-3.197148257,-1.458036615,0.449734571,-1.152773284,4.160087631,0.107896514,-2.14460195,0.074526056,-2.763916499,1.492914893,-0.207984948,0.459178057,-0.413545409,0,6,1
2.143197839,-1.688785794,1.270356938,-0.835079558,1.298423943,1.365131229,1.182479181,0.610115752,-0.052495757,0.371347023,0.127740619,-0.162905909,1.658766515,-0.910354997,1.658973319,-2.863850927,0.292362935,0.955643642,0.826376715,-1.113795392,-2.136393562,1.289697568,1.119480898,0.332559496,-0.128404904,-1.928034822,-0.807122517,2.682830572,-0.677727943,0.525364843,-1.15363558,-0.937247742,3.347098842,0.897951044,-0.367673445,2.210417711,-3.294880141,3.06962231,-1.048073628,-0.459440025,3.544415888,-3.072048544,-2.631010744,-4.047588529,2.683963873,-4.32101857,-2.73268041,3.89476674,5.22620432,-10.30546085,-12.5746896,-0.380598616,-2.650440699,3.825827287,-2.419933774,-4.236654298,2.557071331,0.126168367,-1.951624265,3.321250888,-2.089553697,0.82121708,-0.170953874,-0.684776848,-0.137829932,-0.456822644,0.696775995,0.509000393,-0.747130725,0.455007756,-0.078170784,0,6,1
-0.171424614,-0.328877361,4.178769102,-0.449555492,-0.101832928,2.257612406,0.960920062,0.036000537,-0.918254683,0.302300691,0.942240798,0.245120826,3.124346935,-0.254022277,0.998345974,-2.336564034,1.713602086,0.763162585,1.936211983,-0.454833742,-1.66464819,-1.748041104,-0.137707383,2.286525602,-0.113716646,-4.023647977,-2.133305016,0.127613243,1.415462557,5.646806494,-0.03183863,2.353275118,-0.808915837,2.285905949,-1.836135848,-2.479819013,-4.41428493,4.375388236,-8.124470475,4.158350493,5.799072442,1.174208379,-1.658941631,2.38050494,-1.214606879,-0.337925271,-2.301512583,-3.863750462,-2.113948684,0.294891779,2.630163597,0.60016613,2.319076672,-2.780991286,1.655988893,-2.076149448,1.01111461,1.091518594,-0.820766319,0.646455683,0.634093953,-0.482616876,-1.040148612,0.07998094,-0.145508956,0.252043224,1.343101868,0.65260505,-3.837730632,-0.134977705,-3.932831841,0,6,1
0.160955254,-0.864223873,3.677014312,-0.116642252,0.043852507,1.822639244,0.932554012,-0.071577662,-1.679623471,0.069007247,0.662859401,1.517124274,2.495353608,-0.262807828,1.760527064,-2.661706961,1.971299332,0.447568776,2.055443697,-0.135850043,-2.069696504,-0.595478387,-0.467182113,2.295226097,0.215362728,-3.961642804,-1.845220416,-0.048498706,0.973152095,5.191861194,1.029035312,1.870160474,-0.275244933,1.993872293,-2.403709819,-2.393702304,-4.215258266,4.567492434,-7.285515033,2.830965702,6.789418518,0.322100409,-1.091991803,2.551338383,0.040128937,-0.19778429,-2.740858834,-2.975636823,-1.702672771,-0.533874883,2.936237137,2.748995446,1.023166939,-3.816782777,0.531362826,-2.824418045,0.504044734,1.260772676,-2.185591884,-1.12478619,-0.186918793,-1.427012334,0.783810712,1.23247952,-1.602174569,0.805864065,-3.399113369,-0.647437886,3.560125973,0.351534094,3.594990869,0,6,1
-0.994827797,-0.212497827,8.512597682,5.905455439,-3.508286508,7.73432115,-0.857762708,-0.629814744,-0.736763944,-0.836191867,-0.834757225,0.447025717,-3.886506269,-2.191092507,1.459165261,-1.724519412,0.933052304,-20.93036012,-0.847275795,14.04524984,-4.185219004,-9.336670563,-1.998718416,-0.450105406,-7.130645628,1.248614505,1.921892491,-1.44823434,-0.980702366,-4.666431517,2.470802106,-1.184704672,1.566155204,1.180115552,-0.046207232,-1.861781247,2.686083973,2.978978055,1.329787508,0.990450989,0.617068777,0.033293127,1.309769255,-0.300651224,0.294464042,1.886052282,-0.673555061,-0.668531079,0.604372749,-1.036567461,-0.614167256,0.992908486,0.244302366,-0.27782175,-0.46996858,-0.513443666,0.603035686,0.341680622,0.212302589,0.442386723,0.179753812,-0.203606792,1.428150834,-0.439293227,0.756116792,-0.608423338,-0.227133438,0.088361007,-0.448800072,0.096083443,-0.387610727,0,6,1
-0.304745514,-4.114131158,21.31877826,-24.86238776,-22.07332119,-13.42257218,1.153487627,0.195855101,1.225466576,-1.110462497,0.679848822,-0.095380075,-2.427690874,0.922545921,-3.047104078,0.488818214,-1.19254203,0.914961127,-0.913710815,-0.278648118,0.537782264,0.342324662,-0.532707691,-0.492410696,0.187952673,1.089206152,-0.666934054,1.445717502,-0.692819636,-4.236133691,1.991035904,0.53462076,-2.16228487,1.242995128,0.502010399,-0.69616263,-1.050966932,0.409122249,0.24269835,-0.378709892,-0.231072247,-0.15037962,0.089509059,-0.190293707,-0.080060457,-0.094060502,0.208956093,0.220265584,0.072448439,-0.057556178,0.033339344,-0.062507112,-0.16395024,-0.045621997,-0.10062383,-0.074103856,0.064324635,0.013419653,-0.016217127,-0.010443441,-0.107097416,0.040619845,0.197529235,0.004205179,0.233977784,-0.060377966,0.047564446,-0.110627697,0.117577603,-0.032149715,-0.064294804,0,6,1
-6.066014818,6.084201628,13.50087534,3.778726711,6.321003253,-0.197028395,0.646211941,-0.696943955,-0.660582211,0.448613055,-0.115248972,1.377045093,3.162021603,0.989303849,0.54679991,0.680409659,9.173786206,-0.786743496,5.03204446,0.71710244,-9.456460484,18.93396232,-9.807867369,1.631719944,3.838031916,-3.798172638,1.880319465,-4.457281209,-4.696815966,-1.019843854,2.405221585,1.156852258,0.061172097,0.614238279,-0.606123487,-3.449969301,3.399566148,0.228815612,3.617535219,-1.290298245,-0.246915883,-1.556849624,2.863158728,0.284520017,0.873454004,1.766617352,-0.940734212,2.164968245,-0.382932088,0.026477964,0.503013499,0.231124283,-0.309943565,-0.049243418,0.148548434,-0.004221246,-0.193686075,-0.123221496,0.699622103,-0.213611521,-0.511162282,-0.026638539,0.280966688,0.012615992,0.589664116,-0.051672913,0.010714166,0.475971716,0.161453007,0.499836821,-0.35289502,0,6,1
