-1.9869730420000000e+01,3.6631178690000001e+00,-2.4434237059999999e+00,1.9111403099999999e-01,3.8681370799999998e-01,-4.9149333540000004e+00,1.1606907110000000e+01,3.5692314420000000e+00,-1.6308320320000000e+01,-5.8355840250000002e+00,-1.3365039130000000e+00,-1.5127747190000000e+00,1.9225174500000000e-01,-6.7506475909999999e+00,3.7324213800000000e-01,1.4306316219999999e+00,-3.8362381490000002e+00,3.0574584999999999e-01,-6.5845636200000002e-01,-6.4247438300000004e-01,-2.6409646599999999e+00,1.8250669340000001e+00,-4.3253464000000003e-01,-6.9957938900000005e-01,9.5209108099999995e-01,2.4681096779999998e+00,7.6506045899999997e-01,-2.9102595130000002e+00,2.2055908799999999e+00,-4.9684209829999997e+00,-5.8469485900000002e+00,-4.7696774829999997e+00,3.8473779050000001e+00,2.2780765370000000e+00,6.3927630339999997e+00,4.4564530959999997e+00,4.2626074000000000e-02,-1.2639690550000000e+00,1.9763953080000001e+00,7.6325456789999997e+00,4.4030032009999998e+00,4.6904761739999996e+00,-1.6318682480000000e+00,-1.5942777660000000e+00,7.7730066000000000e-02,-1.5869407050000000e+00,-7.9776254199999996e-01,-2.0366571910000002e+00,8.6146993800000005e-01,2.0683250279999998e+00,2.7806295500000000e-01,3.3619943400000002e-01,-9.1066768300000001e-01,-8.9871443900000003e-01,8.5597041600000001e-01,9.5935026599999995e-01,1.5956997530000001e+00,-1.2375300629999999e+00,-1.4940533860000000e+00,2.4147287000000001e-01,4.2924818999999997e-01,1.3494576510000000e+00,3.2541196600000000e-01,5.1854860500000000e-01,-5.1803940000000000e-02,-1.5896157599999999e-01,-1.0159339000000000e-02,-9.1976846000000001e-02,1.8004353100000001e-01,3.8779270999999998e-01,1.6418104500000000e-01,0,6
1.2767356280000000e+00,6.9832816250000000e+00,-2.4977123720000001e+00,-1.5925600369999999e+00,-2.4142492900000001e-01,-2.0959255500000001e-01,-3.3547486620000000e+00,-8.3223495500000000e-01,2.0141857239999998e+00,-3.2935126619999999e+00,-4.2641756290000004e+00,3.8852615699999998e-01,5.0051286599999996e+00,-1.2554920999999999e-01,2.1298205779999999e+00,-6.0345573999999999e-02,-8.1651609399999998e+00,6.9332435299999995e-01,-3.7325216509999999e+00,9.3239954000000003e-01,-1.9198274099999999e+00,1.0487138460000001e+00,1.7619446710000000e+00,5.8367986920000003e+00,-8.0555449300000004e-01,-1.8085549860000001e+00,-1.7708027930000001e+00,-1.1003897770000000e+00,-1.3942697870000000e+00,-1.4304109210000000e+00,3.2911845099999998e-01,-1.1112265059999999e+00,2.2507939239999999e+00,-2.7450746599999998e-01,6.2754214500000005e-01,-2.5320949079999999e+00,-6.7347246699999996e-01,1.0460300769999999e+00,1.5145269520000000e+00,4.6479069699999997e-01,-6.1244009700000002e-01,4.5608985999999997e-02,1.4134526240000000e+00,1.7853948589999999e+00,-3.3342451000000002e-02,1.2011009470000000e+00,-4.5046324999999998e-02,-5.7987476100000002e-01,-8.1900832119999993e+00,-3.1609487100000000e-01,2.6984640280000001e+00,-8.8557201059999997e+00,-7.1344427680000004e+00,2.9800433860000002e+00,-9.2598383799999997e+00,-2.4411561650000002e+00,3.3924947360000002e+00,3.4859304970000000e+00,-2.6568021069999999e+00,-8.9739458400000005e-01,2.8271481640000000e+00,-3.0953916900000000e-01,2.6497910710000001e+00,2.1481406300000000e-01,-6.3889644899999998e-01,1.0427755850000000e+00,-4.1774304499999998e-01,6.3766445999999999e-01,1.8414109400000001e-01,-2.8782841799999997e-01,1.9474564200000000e-01,0,6
2.2652061930000000e+00,-5.4122191470000001e+00,-9.0665349699999997e-01,-1.2820757660000000e+00,2.0996437889999999e+00,6.6677391300000000e-01,-4.5236038800000000e-01,-1.4030826900000001e-01,1.1000379849999999e+00,-2.9442785500000002e-01,8.6045352000000005e-02,-7.3768182699999996e-01,4.5807873700000001e-01,-2.5372572430000000e+00,3.6935261360000000e+00,-8.4576697800000000e-01,2.5727645799999999e-01,-8.0035389499999998e-01,-4.7395907300000001e-01,-2.1005611699999999e-01,-1.2189058540000000e+00,9.5104114900000003e-01,2.6830296640000002e+00,-3.3522046310000002e+00,1.2806209099999999e+00,-9.7761169800000003e-01,-1.6712086989999999e+00,2.2521035600000000e-01,-1.1141569609999999e+00,-1.6964469110000000e+00,-9.3337795599999995e-01,1.1762185640000000e+00,-1.3166573109999999e+00,-1.9396755880000001e+00,1.1939222560000000e+00,-1.1260392299999999e+00,1.0028559900000000e-01,-1.4258916319999999e+00,3.9373568599999997e-01,5.0442070299999997e-01,2.4605798600000001e-01,-2.0315675599999999e-01,-7.3522698999999997e-02,-8.1923928999999995e-01,-4.1603221499999998e-01,1.6852560040000000e+00,-6.4568570400000003e-01,1.0582908900000001e+00,5.9332605379999999e+00,8.1052498560000004e+00,2.9323621000000002e+00,-2.2445447180000002e+00,-3.0371448939999999e+00,8.6555607000000001e-01,1.7390192120000001e+00,-5.2859517680000003e+00,-7.0430772939999997e+00,7.2859163750000002e+00,-6.4192474839999996e+00,7.1774628959999998e+00,-4.6549143170000002e+00,1.5868301600000001e+00,6.8567681300000005e-01,-1.7070953099999999e+00,1.3986009779999999e+00,-5.3028903599999999e-01,-3.9904680599999998e-01,-1.3314808560000000e+00,-2.0695483680000000e+00,-1.9826877480000000e+00,-1.4563083900000001e-01,0,10
-5.2803220120000001e+00,-1.3014321480000000e+00,-1.7897055749999999e+00,1.8830063829999999e+00,-2.0291105930000000e+00,2.1455957919999999e+00,-1.7886321759999999e+00,5.8708543599999996e-01,3.7682626400000001e+00,1.5977905020000001e+00,-1.7054909190000000e+00,-2.4176312059999998e+00,7.7805305000000002e-01,3.8982042130000001e+00,-1.9869665919999999e+00,-2.6765789800000001e-01,-3.3011817350000001e+00,-2.2484452209999999e+00,9.7461240500000001e-01,-5.8692606410000003e+00,4.5827381000000000e-02,-3.9185682799999999e-01,-2.1909552699999999e+00,-2.2068924660000002e+00,-4.4539327800000000e-01,2.6028889209999999e+00,-1.1502215400000000e+00,1.7335606870000000e+00,-3.5869301170000001e+00,1.9001810290000001e+00,-1.1205788480000001e+01,-3.7429392159999999e+00,-3.5149464760000000e+00,1.2714743459999999e+01,4.5105733710000004e+00,-5.9554393100000003e-01,3.0704977030000000e+00,6.5484700040000003e+00,6.6772936999999999e-01,-9.8626407480000005e+00,1.2508711800000000e-01,-3.3945001509999999e+00,-1.4510575619999999e+00,6.4956730500000004e-01,1.8170707900000000e+00,7.1094016900000001e-01,-1.5365559910000000e+00,-6.6412837000000002e-01,1.8210308000000000e-01,1.9330854559999999e+00,1.6322276790000001e+00,4.3052509100000003e-01,6.0485326299999997e-01,-1.6736574019999999e+00,5.2856663299999995e-01,1.8310042700000001e-01,1.1951906040000000e+00,-9.0303733100000005e-01,-1.2989008860000000e+00,7.5724798400000004e-01,-3.3576107999999999e-01,-2.4221199480000002e+00,4.3300985159999996e+00,-6.8413715799999997e-01,-1.3974304900000001e+00,-1.1972254080000000e+00,3.3036937810000002e+00,-4.5533985700000001e-01,-5.2969447500000000e-01,1.1055129400000001e+00,4.0492789400000001e-01,0,6
-1.0711672320000001e+00,-4.6768481499999996e+00,-2.1615756020000001e+00,-7.6415619000000001e-01,1.3213071279999999e+00,8.5501929799999998e-01,-3.6425603899999998e-01,-1.0379828670000000e+00,3.8219528199999999e+00,5.1143818600000002e-01,4.5503596200000002e-01,-2.8802947870000000e+00,4.3473659949999996e+00,-5.1514789570000001e+00,-5.8240070580000003e+00,-4.8012455900000001e-01,-1.2080123399999999e-01,-1.2184269750000001e+00,-1.6133050990000000e+00,-1.1592429750000000e+00,1.2246577000000000e-01,2.1413952340000000e+00,1.1319424769999999e+00,-1.1891923440000001e+00,1.2212369210000000e+00,4.1618921870000003e+00,1.0075053200000000e-01,3.5838318990000002e+00,3.3262222200000000e+00,4.7991752800000000e+00,1.2634512660000000e+01,9.0089362120000001e+00,4.2245951379999997e+00,1.0151447700000001e-01,1.5452080300000000e+01,5.7971902230000003e+00,6.6257767940000001e+00,4.8526857569999997e+00,-6.8420051199999998e-01,-6.5045352199999995e-01,5.7541122300000003e-01,8.9432887699999997e-01,8.6585986199999998e-01,1.8331703180000001e+00,1.0955185310000000e+00,-4.7122247299999998e-01,-4.8464604200000000e-01,-2.7902876599999998e-01,-1.3355079139999999e+00,-9.2422073900000001e-01,1.2787098399999999e-01,-2.0178373699999999e-01,2.2043467400000000e-01,-1.3777356299999999e-01,5.8007536599999998e-01,-2.6791664999999999e-02,-5.8483893099999995e-01,3.1241486299999999e-01,6.8164849999999999e-02,-1.8759754700000000e-01,-2.6754718999999999e-01,1.6231791200000001e-01,1.1673696140000001e+00,3.1627823999999999e-02,-2.6042070800000000e-01,4.0409793100000002e-01,1.0147136600000000e+00,-3.2898394600000003e-01,-4.6668426999999998e-02,2.3138106100000000e-01,-8.5424513400000002e-01,0,6
-7.9470660400000002e+00,9.5440205369999997e+00,2.1455828820000001e+01,4.4243330400000003e-01,2.7143086520000001e+01,-1.4167731920000000e+01,-8.1914219349999993e+00,2.6003272370000001e+00,3.6148641499999998e+00,2.6712699149999999e+00,-1.7750131299999999e-01,-2.5748373529999999e+00,-4.0818894869999998e+00,4.5901660399999999e-01,-4.6400277800000000e-01,9.6421395399999998e-01,-3.9534652499999998e+00,8.0075304400000002e-01,-1.2257856930000000e+00,-1.7339508509999999e+00,4.2326913470000003e+00,-6.2185959889999998e+00,3.2347855889999999e+00,-7.9494734600000005e-01,-1.8775990929999999e+00,2.1795449410000001e+00,-8.0916843999999999e-01,2.4519344580000002e+00,5.5688190800000004e-01,-6.6542867600000000e-01,2.6414399900000002e-01,-1.1535825600000001e-01,-2.5550561100000002e-01,-4.0215919999999999e-01,-4.9170837000000002e-02,5.2671373600000004e-01,-3.2680274700000000e-01,-1.2421942900000001e-01,-4.0161634699999998e-01,2.9186869000000001e-02,1.4620738699999999e-01,-7.6382062000000001e-02,-6.9509306800000004e-01,-4.4854709000000000e-02,-1.1904774300000000e-01,-1.5526858099999999e-01,8.6007096000000005e-02,-1.7318072800000001e-01,1.9347770900000000e-01,-2.1110579800000001e-01,1.1124330000000000e-01,4.4163051900000000e-01,1.6277479000000000e-01,-2.8541701800000002e-01,2.5270470600000000e-01,-3.7143255999999999e-02,-3.4557325000000000e-02,5.3850958999999997e-02,-1.6407326400000000e-01,1.0235480800000001e-01,1.6401734700000001e-01,-8.7247720000000001e-02,1.8928160399999999e-01,-5.4951620999999999e-02,2.7914445999999998e-01,-6.0099669000000001e-02,-9.6181674999999994e-02,8.7489704000000001e-02,7.9980311999999998e-02,-4.9099820000000002e-03,-3.8664166000000000e-02,0,6
4.6173997230000001e+00,-3.8568280509999999e+00,-1.2371651079999999e+00,-7.5310505000000005e-01,2.0227479009999998e+00,-4.1575123899999999e-01,1.3138690760000000e+00,-2.2596168000000000e-01,-1.8820465800000000e-01,1.2366384680000000e+00,4.1528229500000002e-01,-2.3692573600000000e-01,1.5716576199999999e-01,-1.2230509119999999e+00,2.4648953570000001e+00,-1.6417918900000000e-01,4.1466104799999998e-01,1.2173218610000001e+00,2.8747498199999999e-01,-2.4045334300000001e-01,7.0574839700000003e-01,2.8710880700000002e-01,3.5733052399999998e-01,3.0671280400000001e-01,-6.7474542400000004e-01,1.4221747140000001e+00,1.9265375149999999e+00,-1.8328911200000000e-01,2.0735769600000001e-01,-7.7577072700000005e-01,1.3004165950000000e+00,-1.2904182730000000e+00,-3.8680710899999998e-01,1.0310336120000001e+00,-3.2311336099999999e-01,6.1407185799999997e-01,-1.7667336339999999e+00,-5.6997337299999995e-01,2.7400158000000001e+00,-9.5079082999999995e-02,-6.3955894499999999e-01,-1.2422110940000000e+00,2.0059880790000002e+00,-4.8827463230000001e+00,1.7933973740000000e+00,-9.7240968999999997e-02,-3.8569382970000001e+00,-2.9259606670000000e+00,6.4461527799999996e-01,-1.8755315760000000e+00,9.6868621200000005e-01,-2.5689426819999999e+00,1.3033137740000000e+00,-1.7582068490000000e+00,-2.7799384999999999e-01,1.6563096630000000e+00,-1.3886475030000001e+00,1.6322086540000000e+00,1.1714212840000000e+00,-4.2465647499999998e-01,2.6740507499999999e-01,-3.1706696010000002e+00,1.2206794780000001e+00,1.4127902910000000e+01,2.4929866440000001e+00,-3.6250888840000002e+00,-2.1994323299999999e-01,3.9618049300000002e-01,-4.0201335379999996e+00,-2.0432103000000001e+00,-1.9333706680000000e+00,1,6
-3.0474551400000000e-01,-4.1141311580000002e+00,2.1318778259999998e+01,-2.4862387760000001e+01,-2.2073321190000001e+01,-1.3422572180000000e+01,1.1534876270000001e+00,1.9585510100000000e-01,1.2254665760000001e+00,-1.1104624970000001e+00,6.7984882199999996e-01,-9.5380074999999995e-02,-2.4276908740000001e+00,9.2254592099999999e-01,-3.0471040779999998e+00,4.8881821399999997e-01,-1.1925420300000000e+00,9.1496112699999999e-01,-9.1371081499999995e-01,-2.7864811800000000e-01,5.3778226399999995e-01,3.4232466200000000e-01,-5.3270769100000004e-01,-4.9241069599999998e-01,1.8795267299999999e-01,1.0892061520000000e+00,-6.6693405400000005e-01,1.4457175019999999e+00,-6.9281963599999996e-01,-4.2361336910000000e+00,1.9910359040000001e+00,5.3462076000000003e-01,-2.1622848700000001e+00,1.2429951280000000e+00,5.0201039900000000e-01,-6.9616263000000000e-01,-1.0509669319999999e+00,4.0912224899999999e-01,2.4269835000000001e-01,-3.7870989199999999e-01,-2.3107224700000001e-01,-1.5037961999999999e-01,8.9509059000000002e-02,-1.9029370700000001e-01,-8.0060457000000002e-02,-9.4060502000000004e-02,2.0895609300000001e-01,2.2026558399999999e-01,7.2448439000000003e-02,-5.7556178000000000e-02,3.3339344000000000e-02,-6.2507112000000004e-02,-1.6395024000000000e-01,-4.5621996999999997e-02,-1.0062383000000000e-01,-7.4103855999999996e-02,6.4324635000000005e-02,1.3419653000000000e-02,-1.6217127000000001e-02,-1.0443440999999999e-02,-1.0709741600000000e-01,4.0619845000000002e-02,1.9752923500000000e-01,4.2051789999999999e-03,2.3397778399999999e-01,-6.0377965999999998e-02,4.7564446000000003e-02,-1.1062769700000000e-01,1.1757760300000000e-01,-3.2149715000000002e-02,-6.4294803999999997e-02,0,6
1.7464860170000001e+00,-3.4146217750000001e+00,3.3150330400000000e-01,-1.0479242670000000e+00,1.9210282649999999e+00,1.1966842790000001e+00,9.0490490599999995e-01,-5.9177631399999997e-01,6.9407558800000002e-01,-1.7883919300000000e+00,2.1229974400000001e-01,-8.0658240299999995e-01,2.5347892000000000e-02,-1.1590479760000001e+00,1.7859674940000001e+00,9.8242792899999998e-01,9.7424755900000004e-01,3.9035024800000001e-01,-1.5597559000000000e-01,3.2226865399999999e-01,-1.5338748790000001e+00,1.0450086550000000e+00,-1.1535370730000001e+00,1.7979309800000001e-01,5.9599369700000004e-01,-1.8500014900000000e-01,-7.8670368099999999e-01,-1.0778328460000000e+00,1.3988694920000000e+00,1.4993929230000000e+00,1.4787935520000000e+00,-1.1995051440000000e+00,-1.3075312219999999e+00,2.7617677729999999e+00,1.3617821459999999e+00,6.1981929300000005e-01,-1.8601904350000000e+00,-2.8139510749999999e+00,3.1298965580000000e+00,5.6639788019999999e+00,-6.0722212920000000e+00,-6.4396335610000000e+00,-1.3439209190000000e+01,2.6501523890000001e+00,4.1600276789999997e+00,9.1847536049999992e+00,8.3596895809999996e+00,-4.5879328650000000e+00,-7.0127345100000005e-01,-2.7489668869999999e+00,-1.4341929819999999e+00,-2.1308218870000002e+00,4.3482279039999998e+00,-1.2106695780000001e+00,2.2232386300000001e-01,-1.0738992910000000e+00,1.1097394330000001e+00,-2.7272890799999999e-01,-1.0293324650000000e+00,1.9646312199999999e-01,-2.1371385400000001e-01,-1.8204822999999998e-02,7.5723790800000002e-01,-1.0872421260000000e+00,6.1753590000000003e-01,3.1806173000000000e-02,-5.1609487600000004e-01,-1.2099560700000001e-01,-1.3964380359999999e+00,-9.6467365400000005e-01,-1.9880380999999999e-02,0,6
2.6966431960000001e+00,-3.8331308129999999e+00,5.0573284100000004e-01,-1.2548000530000001e+00,1.4029377020000000e+00,8.7126654400000003e-01,4.1862815700000000e-01,-1.3716068200000001e-01,2.7812695700000001e-01,-8.5596078900000006e-01,3.6083900499999999e-01,-2.8363040699999997e-01,2.6942568600000000e-01,-1.0140179290000000e+00,2.0259769350000001e+00,-2.7748166600000002e-01,6.6431803499999997e-01,4.0672154900000002e-01,7.1245650999999993e-02,-2.9065946999999998e-01,-2.3004444499999999e-01,-3.8135357500000000e-01,5.6586790700000000e-01,-3.6927710499999999e-01,2.0330048400000000e-01,-9.4310455900000001e-01,-4.8340281600000001e-01,-3.2803312099999998e-01,9.8939067000000006e-02,1.0485553390000000e+00,4.8498971000000002e-02,-3.9959328900000002e-01,1.0688565759999999e+00,5.5932992800000003e-01,-7.4988674799999999e-01,4.5977587199999997e-01,-8.1993027500000004e-01,1.2623960279999999e+00,3.5837397300000001e-01,8.9591476999999997e-01,-9.2057783000000004e-02,-4.7098629800000003e-01,-1.0478592600000001e+00,-1.8909889299999999e-01,5.8157426199999995e-01,-3.2371174500000000e-01,-7.4137352400000001e-01,8.4512535000000000e-01,9.0905746399999998e-01,-3.7354859600000001e-01,-6.1208626399999999e-01,1.6899403390000001e+00,-2.0853095260000001e+00,-6.1377372299999999e-01,-5.2171146199999996e-01,1.0221048150000001e+00,1.2874640600000001e-01,6.1335118899999996e-01,3.7842155900000002e-01,-1.9993524499999999e+00,-6.3495243499999998e-01,-7.2943954600000005e-01,-2.3509100199999999e-01,4.9936777599999999e-01,7.2554060700000000e-01,1.3422620399999999e-01,-2.5230547900000000e-01,-5.3333197200000004e-01,3.2721500689999998e+00,1.0125788970000000e+00,2.8091434309999999e+00,0,6
