9.5418108731244039e-02,1.0282453457325282e-01,1.0338361154774806e-01
1.1154997038347331e-01,9.4217955386114480e-02,9.9568930211705209e-02
1.0813583624197269e-01,1.0990413335864037e-01,9.2903965299898889e-02
1.1205020293409299e-01,1.3716175718871942e-01,8.9373103193775158e-02
9.7265530264988825e-02,1.2944504300796558e-01,8.9368094136250367e-02
8.5719549161220029e-02,1.3722153754259445e-01,8.6784995648533939e-02
9.5028858612508579e-02,1.2633462936078599e-01,7.6996459229925998e-02
9.6329143807455331e-02,1.3345910905239616e-01,8.1683310780125237e-02
8.4992447526711312e-02,1.3932904386574579e-01,8.2453876129814335e-02
8.4992447526711312e-02,1.3493986639099612e-01,8.2717064675192589e-02
9.2281460926754197e-02,1.4807471505960285e-01,8.5596856010452360e-02
8.8438238052430160e-02,1.2736861289317672e-01,9.1035871118978831e-02
9.1168554185049169e-02,1.2500135038824961e-01,9.8547801738993746e-02
9.9147489846955442e-02,1.4212110912047343e-01,1.0558923597731923e-01
9.0266717327050647e-02,1.3836691785555877e-01,9.7166889039420626e-02
7.7106712370355934e-02,1.2506593744052796e-01,1.0618368567411257e-01
7.3484418495918580e-02,1.2506593744052796e-01,1.0132114662229223e-01
6.8608154284750783e-02,1.2689962112707173e-01,1.0036202967229711e-01
7.7018995279756849e-02,1.3804038216037473e-01,9.4032526158926086e-02
7.7018995279756849e-02,1.3791883316559062e-01,9.1536814486836759e-02
8.2215570021673387e-02,1.3065570019354292e-01,8.9036262980423456e-02
7.4803691232562378e-02,1.0703326415610616e-01,9.0814224032356630e-02
6.9556409267656924e-02,9.5009575293090592e-02,1.0019235387606545e-01
6.3710644141269437e-02,9.0333502635057586e-02,8.5847618028441486e-02
6.0049955959309911e-02,9.7381525731716018e-02,7.5228795149987912e-02
5.6483713749359302e-02,9.3109169833858682e-02,8.0716107828332204e-02
5.9854628580485993e-02,8.0209915124781109e-02,6.8345944083742255e-02
7.1257226279087510e-02,8.0173416084018345e-02,7.7980306993468015e-02
7.6423110008136091e-02,9.2488227266062456e-02,8.1802100607633432e-02
8.2095378604041938e-02,8.4140218795549060e-02,8.6328812198780414e-02
8.5749531797866430e-02,6.8226389217457717e-02,8.0723064788566459e-02
9.5225803433150638e-02,7.1627423489511538e-02,7.4685499200175171e-02
8.3985163376482416e-02,6.5668662622639762e-02,9.0556545379622808e-02
8.2929004386518623e-02,7.0700620224106489e-02,9.0960149560474338e-02
7.1700805939426349e-02,7.0762489055688133e-02,9.0960149560474338e-02
6.9745647080451043e-02,6.6213362398803474e-02,9.6847366100234852e-02
6.6037305341863126e-02,6.8553690629709035e-02,1.2168919130004080e-01
6.8089393797543488e-02,5.7387774819549389e-02,1.1630256106553677e-01
5.8589682299763683e-02,6.4264794490636129e-02,1.1307063259319232e-01
5.4991677829094102e-02,6.4264794490636129e-02,1.2779523336612933e-01
5.5292233996107810e-02,6.0293442301829522e-02,1.6297673664893994e-01
5.1351669092121369e-02,6.3040454909684435e-02,1.6668549883556394e-01
5.8293329850569821e-02,6.2502462012043389e-02,1.5400894370243590e-01
5.6124867591768025e-02,6.8804978869346722e-02,1.3714691480818977e-01
5.1219800591815370e-02,6.2067054380331034e-02,1.5718109571714672e-01
4.5814499432681233e-02,6.9914643210912703e-02,1.3474383082887784e-01
4.9721794155228149e-02,7.5781383173456118e-02,1.6519937641495097e-01
5.0242037160470793e-02,7.7225441850811094e-02,1.7073639624430409e-01
5.4115116622566906e-02,8.4188470954200401e-02,1.8473650898392727e-01
5.6429224271446504e-02,7.3692767313720917e-02,1.8473650898392727e-01
4.9652944727166408e-02,7.1827724795288997e-02,1.8895291721933793e-01
4.5838751686704655e-02,7.8727976653261936e-02,1.9045181839392947e-01
4.6283024933516985e-02,7.3261714797717453e-02,2.0005967228649357e-01
3.9698364578703994e-02,6.5125539366760590e-02,2.0016626175152355e-01
3.4634979073850082e-02,7.4983483322337396e-02,1.8869025201483905e-01
3.3503226480889957e-02,6.9601278772646588e-02,1.9117231401470869e-01
3.4313049636370170e-02,6.1467775732337436e-02,2.1952880985731263e-01
3.5855417139756859e-02,5.7184055835919893e-02,2.1276956876668535e-01
3.5463639933534720e-02,4.5973918223793757e-02,1.9114095042916995e-01
3.4883748232238596e-02,3.8595475175408941e-02,1.8725075559628862e-01
3.9080995885832144e-02,4.0506183942003213e-02,1.8870769224394648e-01
3.4278768445145033e-02,4.8405506248351611e-02,1.5760852401966483e-01
3.1656583524412689e-02,5.1344079152750133e-02,1.7169323227691791e-01
2.6225353165437407e-02,5.0867053034757984e-02,1.4541004601985641e-01
2.7897164553242735e-02,5.0821294762784595e-02,1.3289418908059891e-01
2.8829769916863163e-02,4.4713517642669377e-02,1.1856437844880673e-01
3.2608558191850275e-02,4.2606284281040983e-02,1.3014708624025007e-01
3.3415390891613869e-02,4.3721601758458101e-02,1.4033629407627102e-01
3.5051971178436822e-02,4.8459120420418549e-02,1.4033629407627102e-01
3.6318583340509102e-02,5.3795105136029482e-02,1.2842133775062325e-01
3.5904706218899803e-02,5.5429334727786952e-02,1.1227162284385116e-01
3.9536428823505151e-02,5.5993363841540536e-02,1.0832843714550061e-01
4.0764420582684313e-02,5.4933770885029119e-02,1.0227868242224632e-01
4.0764420582684313e-02,4.7929508100783634e-02,1.0235425904070634e-01
3.8693144611298178e-02,4.3509530213681695e-02,1.1744202003192858e-01
3.9056648231855028e-02,4.8742507692670307e-02,1.1171818181909327e-01
3.6114847320088614e-02,4.6525710741308186e-02,1.1339211601804661e-01
4.3548830354013392e-02,4.4445683757641567e-02,1.1172205516158358e-01
4.3692586133343349e-02,4.2781099729708852e-02,1.2578192582133996e-01
4.3818409379876508e-02,4.6261475031930371e-02,1.3947387549087470e-01
4.0392922475532014e-02,6.0265459417270004e-02,1.2939086262554508e-01
4.1685456249840311e-02,6.0151442447310265e-02,1.2168281122591157e-01
4.0779547404684403e-02,6.5245225091979331e-02,1.5626459960875111e-01
3.8148291918617162e-02,5.7457279818724408e-02,1.6142029907875838e-01
3.7002063289760211e-02,6.8613771772183724e-02,1.6436287844516564e-01
3.3363058662731558e-02,6.5930579446126930e-02,1.4245312298864934e-01
2.8551306492013921e-02,6.8662645589264992e-02,1.4937840402639291e-01
3.4463632315764145e-02,7.1284328667676505e-02,1.6214487155107407e-01
3.1180771851273888e-02,6.8625572060721673e-02,1.6795603004567811e-01
2.6153716769588001e-02,5.1783862984768246e-02,1.7246922647107946e-01
2.7977039841861277e-02,5.2694608742887040e-02,1.4898373677527482e-01
2.6768368171952620e-02,5.0890346156721437e-02,1.6597181344559220e-01
2.6882096018759540e-02,4.3136933343521498e-02,1.8796073742192518e-01
2.4930157167840711e-02,4.0020578267124240e-02,1.9806349687282149e-01
2.5619976014011749e-02,4.5373466083402307e-02,1.8294246566221753e-01
2.4930116721246922e-02,5.1554255062990544e-02,1.8067288623153094e-01
2.5209796048212274e-02,4.5688961130915307e-02,1.7058481907077105e-01
2.5209796048212274e-02,4.3389275093516387e-02,1.7066018181927053e-01
2.8444507382094104e-02,4.4556592479606347e-02,1.7066018181927053e-01
2.3496282810227531e-02,4.0639223612080631e-02,1.8859770456651673e-01
2.5405192000030778e-02,4.3032263066349906e-02,1.6877869796280009e-01
2.3944097601476606e-02,5.1920800359692793e-02,1.6848501847818395e-01
2.5304889466287304e-02,5.8814384172379934e-02,1.7961590822585669e-01
2.7607962076765850e-02,5.8020763302571735e-02,1.5380628749629796e-01
2.6176531494372528e-02,6.4132246866178411e-02,2.0003461944246279e-01
2.7222975021813374e-02,5.8602987501763390e-02,2.1113669860629572e-01
3.3326395872494426e-02,5.3952122317231198e-02,2.1765282525147217e-01
3.7114312410761519e-02,5.8411976544284705e-02,2.1066787312403643e-01
3.8806851874241551e-02,5.3558411743988760e-02,1.7563610567562410e-01
3.8559277942293094e-02,5.1722233835744813e-02,1.6223771058011108e-01
4.1283536394437742e-02,5.1978382907115685e-02,1.5379747799188831e-01
4.6309891445197059e-02,5.6313374700078973e-02,1.7705131608718028e-01
4.5806327542507796e-02,5.9807216526399934e-02,1.8937392921226665e-01
4.1601615321982761e-02,5.8893720230593381e-02,2.1793897717842153e-01
4.0347871995540630e-02,5.5611660618792164e-02,2.4806247995882968e-01
3.7096971080414515e-02,5.4827818140464155e-02,2.4271137131923298e-01
3.6183876999996763e-02,5.2290130471149873e-02,2.4343705803558807e-01
4.0472964942419462e-02,4.1338128738449817e-02,2.7864388852504546e-01
4.1639937484301309e-02,4.0760661282307209e-02,2.6052778360909717e-01
3.9583136583243334e-02,4.0760661282307209e-02,2.7395302128019550e-01
3.9348370038330825e-02,4.0410515111680048e-02,2.7193037758025140e-01
3.9251329094467616e-02,3.6539413151298321e-02,2.6969029158731822e-01
4.3108281620218167e-02,3.6804770215496066e-02,2.6969029158731822e-01
4.4939285321778370e-02,3.2080276184120946e-02,2.4255550587977939e-01
4.4939285321778370e-02,2.9053122446082828e-02,2.4560371847175119e-01
3.9988065646699489e-02,2.7133970399489581e-02,2.5272606036095585e-01
4.0359273888908281e-02,2.5249621734734936e-02,2.3448273829178881e-01
3.7803714869101668e-02,2.6652379580426738e-02,2.4722762583129790e-01
3.8736899283440887e-02,2.6003168668162498e-02,2.0974254036006770e-01
3.3327463035772088e-02,2.7744582893609669e-02,2.2314567892805853e-01
3.4885075025478288e-02,2.7746822785978540e-02,2.2998579392489027e-01
4.0976300119456605e-02,3.0660654582317450e-02,2.2998579392489027e-01
4.2109193311893021e-02,2.6784059281419435e-02,3.0367718684376693e-01
4.1492268324781478e-02,2.5355031805537470e-02,3.3834600347966798e-01
4.1492268324781478e-02,2.6609611792922528e-02,3.3288917696904463e-01
4.6797337290430500e-02,2.7346926233289919e-02,3.1464648623991787e-01
4.8988283734137154e-02,2.4181359619070433e-02,3.4535615495394173e-01
4.0940615527700973e-02,2.6811205032228051e-02,3.4702965913769052e-01
