9.9075624101212692e-02,1.1758344849333452e-01,1.1156931179637541e-01
9.1591218567852239e-02,1.2108099056312289e-01,1.0214653113316811e-01
9.5235475741748857e-02,1.2255295296348885e-01,1.1184473117573726e-01
1.0385142205725457e-01,1.2255295296348885e-01,1.0271933834770670e-01
1.0848322135901561e-01,1.2032944601085221e-01,1.0056887409489255e-01
1.1987368085238191e-01,1.3534909975231721e-01,1.0765868057264937e-01
1.2330729287136220e-01,1.3588817792469549e-01,1.2275398954847148e-01
1.2835166781566679e-01,1.4905100620893774e-01,1.2314649528811188e-01
1.2875433317826329e-01,1.4905100620893774e-01,1.1664889924798427e-01
1.3858331569285978e-01,1.7047339181429724e-01,1.2015881762921826e-01
1.3858331569285978e-01,1.7592074592475029e-01,1.1556542898434333e-01
1.5726001209125406e-01,1.7592074592475029e-01,1.2079174464334863e-01
1.5726001209125406e-01,2.0020204662691529e-01,1.2371460628894428e-01
1.5726001209125406e-01,2.3002713443435141e-01,1.2371460628894428e-01
1.6921851168102398e-01,2.3002713443435141e-01,1.0764961873388441e-01
1.7358314481608181e-01,2.3002713443435141e-01,8.2413897456601895e-02
1.6962052236722039e-01,2.9574780063490891e-01,8.6319634475819279e-02
1.5897896997474223e-01,2.9574780063490891e-01,8.3459813214304734e-02
1.5897896997474223e-01,2.9574780063490891e-01,8.9739653608358297e-02
1.5897896997474223e-01,3.2161835431212860e-01,1.0000586981311463e-01
1.5897896997474223e-01,3.3947978636136644e-01,9.8880826238237532e-02
2.0416755922312296e-01,3.3947978636136644e-01,9.0395430094611540e-02
2.0416755922312296e-01,3.5223023806346493e-01,8.7323682777747547e-02
1.9902307592754720e-01,3.5223023806346493e-01,7.7683786748104042e-02
2.0232871293873469e-01,3.6416763160265908e-01,9.0521645841652496e-02
2.0481512540555719e-01,3.6416763160265908e-01,8.0205631625714327e-02
2.0635366833998781e-01,3.6416763160265908e-01,7.9247555656635646e-02
2.2826163867938559e-01,3.6416763160265908e-01,8.8229026085218043e-02
2.3537401947637851e-01,3.2050423326291533e-01,9.6189960932687585e-02
2.3537401947637851e-01,3.1713506039435807e-01,1.0135931602781063e-01
2.3537401947637851e-01,3.4057460958927688e-01,9.8722793890549776e-02
2.3384200407141756e-01,3.7605887152162781e-01,9.8722793890549776e-02
2.4839812745474318e-01,3.7605887152162781e-01,1.0599614052895530e-01
2.8100652397942549e-01,4.1690006501079996e-01,1.1013455233850795e-01
2.8100652397942549e-01,5.0887936871294892e-01,1.1083493350122546e-01
2.8536800583296501e-01,5.0577742970543738e-01,1.1600775240138091e-01
2.8528117382267065e-01,5.0577742970543738e-01,1.4851630978642522e-01
2.8528117382267065e-01,5.0577742970543738e-01,1.4019709043206519e-01
3.0646785212088862e-01,5.5329724161695204e-01,1.4860409123641713e-01
3.0646785212088862e-01,5.4202650264642216e-01,1.5913105211410350e-01
4.3784168735131068e-01,5.6291286444159316e-01,1.7826240368478019e-01
4.3784168735131068e-01,5.5588353385623501e-01,1.6600115152256262e-01
4.4816189997206723e-01,5.5518991972643927e-01,1.5729815799313782e-01
5.0292468772906795e-01,5.4497449906223716e-01,1.4148071135980572e-01
5.0292468772906795e-01,6.1935598598216268e-01,1.4799788648983511e-01
5.0292468772906795e-01,6.2853631178331792e-01,1.4038027119927948e-01
5.0292468772906795e-01,6.2853631178331792e-01,1.4337413370798693e-01
5.3660109919496135e-01,6.5032925924654406e-01,1.3529437404981187e-01
5.6549187022944047e-01,6.5469626354988553e-01,1.1323753570010207e-01
5.6549187022944047e-01,7.0033344728939784e-01,1.2353937559021461e-01
